,Stichtag,Amtlicher Regionalschlüssel (ARS)__Code,Einwohner,Personen unter 18 Jahren,Personen 18 - 29 Jahre,Personen 30 - 49 Jahre,Personen 50 - 64 Jahre,Personen 65 Jahre und älter,Ausländeranteil,Durchschnittliche Haushaltsgröße,Durchschnittliche Nettokaltmiete/qm,Blockheizung,Etagenheizung,Fernheizung,Einzel-/ Mehrraumöfen,keine Heizung,Zentralheizung,Fernwärme,Gas,Holz/Holzpellets,Heizöl,Kohle,Solar/Geothermie/Wärmepumpe,Strom,kein Energieträger,Biomasse/Biogas,Leerstandsquote,Eigentümerquote,Gebäude vor 1919,Gebäude ab 1919 bis 1948,Gebäude ab 1949 bis 1978,Gebäude ab 1979 bis 1990,Gebäude ab 1991 bis 2000,Gebäude ab 2001 bis 2010,Gebäude ab 2011 bis 2019,Gebäude ab 2020 und später,Fläche__qkm,Einwohnerdichte,Statistische Kennziffer,GRÜNE - Zweitstimmen,GRÜNE - Zweitstimmen_Anteil
104,2022-05-15,5954,314154.0,0.156,0.12,0.23,0.249,0.245,0.11,2.0,5.92,0.013999999999999999,0.22899999999999998,0.024,0.026000000000000002,0.002,0.705,0.024,0.792,0.012,0.114,,0.022000000000000002,0.034,0.002,,0.038,0.377,0.152,0.109,0.42100000000000004,0.115,0.09699999999999999,0.063,0.039,0.004,409.63,766.9213680638625,5954,23544,0.11720371762386686
105,2022-05-15,5958,260512.0,0.16399999999999998,0.124,0.233,0.249,0.23,0.099,2.1,5.19,0.006,0.12300000000000001,0.02,0.052000000000000005,0.004,0.795,0.02,0.633,0.064,0.209,,0.025,0.044000000000000004,0.004,0.001,0.046,0.546,0.122,0.1,0.435,0.111,0.125,0.065,0.034,0.008,1960.16,132.903436454167,5958,12025,0.07324099790478975
106,2022-05-15,5962,409960.0,0.16899999999999998,0.122,0.23600000000000002,0.247,0.22699999999999998,0.13699999999999998,2.1,5.52,0.023,0.128,0.051,0.039,0.004,0.755,0.051,0.655,0.023,0.19899999999999998,,0.021,0.046,0.004,,0.049,0.445,0.14,0.10400000000000001,0.43700000000000006,0.12,0.10800000000000001,0.061,0.025,0.004,1061.08,386.36106608361297,5962,17369,0.07545800913194399
107,2022-05-15,5966,132230.0,0.171,0.127,0.244,0.249,0.21,0.102,2.2,5.75,0.004,0.07,0.019,0.036000000000000004,0.004,0.868,0.019,0.535,0.067,0.284,,0.055999999999999994,0.035,0.004,,0.037000000000000005,0.59,0.106,0.084,0.41,0.128,0.132,0.08800000000000001,0.045,0.008,712.11,185.68760444313378,5966,5781,0.0685976695066094
108,2022-05-15,5970,273746.0,0.166,0.138,0.242,0.231,0.222,0.11599999999999999,2.1,6.28,0.006,0.078,0.022000000000000002,0.045,0.004,0.846,0.022000000000000002,0.606,0.040999999999999995,0.25,,0.038,0.04,0.004,,0.042,0.546,0.155,0.098,0.442,0.109,0.098,0.061,0.032,0.006,1132.8899999999999,241.63511020487428,5970,14338,0.08574743439466068
109,2022-05-15,5974,298067.0,0.16899999999999998,0.122,0.24,0.245,0.22399999999999998,0.1,2.1,5.77,0.013999999999999999,0.095,0.026000000000000002,0.03,0.004,0.831,0.026000000000000002,0.7020000000000001,0.024,0.177,,0.038,0.028999999999999998,0.004,,0.034,0.521,0.115,0.077,0.38799999999999996,0.12,0.141,0.09,0.057999999999999996,0.01,1328.63,224.34161504707856,5974,19038,0.10048028711669393
110,2022-05-15,5978,393393.0,0.163,0.12,0.239,0.243,0.23600000000000002,0.114,2.1,5.74,0.016,0.128,0.08900000000000001,0.03,0.003,0.7340000000000001,0.08900000000000001,0.708,0.012,0.126,0.003,0.023,0.037000000000000005,0.003,,0.031,0.431,0.115,0.102,0.414,0.13699999999999998,0.11699999999999999,0.071,0.039,0.005,543.21,724.2005854089579,5978,23506,0.09732406437482144
111,2022-05-15,6411,161767.0,0.162,0.207,0.27,0.18899999999999997,0.17300000000000001,0.20800000000000002,2.0,9.74,0.03,0.154,0.146,0.023,0.003,0.644,0.146,0.727,0.013000000000000001,0.065,,0.012,0.034,0.003,,0.034,0.295,0.129,0.11800000000000001,0.45299999999999996,0.099,0.068,0.073,0.053,0.006999999999999999,122.07,1325.1986565085608,6411,22179,0.24794303089925324
112,2022-05-15,6412,743268.0,0.171,0.16,0.317,0.193,0.159,0.28300000000000003,1.9,10.68,0.066,0.185,0.154,0.013000000000000001,0.002,0.581,0.154,0.754,0.006,0.066,,0.006,0.013000000000000001,0.002,,0.031,0.201,0.18899999999999997,0.172,0.38299999999999995,0.066,0.052000000000000005,0.077,0.055,0.006999999999999999,248.31,2993.306753654706,6412,68152,0.19502535398280738
113,2022-05-15,6413,129479.0,0.18,0.154,0.305,0.2,0.162,0.379,2.0,8.76,0.01,0.183,0.319,0.012,0.002,0.475,0.319,0.58,0.004,0.07400000000000001,,0.005,0.015,0.002,0.001,0.037000000000000005,0.22399999999999998,0.14800000000000002,0.165,0.418,0.09,0.055,0.048,0.06,0.015,44.88,2885.0044563279857,6413,6806,0.13641192151203577
114,2022-05-15,6414,284260.0,0.174,0.147,0.26899999999999996,0.213,0.198,0.213,2.0,9.14,0.013000000000000001,0.22,0.10800000000000001,0.012,0.004,0.643,0.10800000000000001,0.78,0.009000000000000001,0.084,,0.008,0.009000000000000001,0.004,,0.033,0.273,0.175,0.10300000000000001,0.41600000000000004,0.11199999999999999,0.07200000000000001,0.071,0.039,0.012,203.87,1394.319909746407,6414,23494,0.159596220339789
115,2022-05-15,6431,271617.0,0.16699999999999998,0.11699999999999999,0.24100000000000002,0.24600000000000002,0.23,0.141,2.2,7.13,0.012,0.035,0.031,0.051,0.008,0.863,0.031,0.447,0.042,0.377,,0.040999999999999995,0.054000000000000006,0.008,,0.037000000000000005,0.56,0.10400000000000001,0.08199999999999999,0.434,0.14400000000000002,0.10300000000000001,0.075,0.05,0.009000000000000001,714.61,380.0912385776857,6431,18346,0.1121071574792083
116,2022-05-15,6432,299862.0,0.17300000000000001,0.121,0.249,0.24100000000000002,0.21600000000000003,0.14300000000000002,2.2,7.95,0.012,0.042,0.016,0.04,0.005,0.8859999999999999,0.016,0.5760000000000001,0.036000000000000004,0.266,,0.037000000000000005,0.063,0.005,,0.034,0.568,0.102,0.067,0.415,0.154,0.114,0.08,0.061,0.009000000000000001,658.61,455.29524301179754,6432,24510,0.13792055640900114
117,2022-05-15,6433,264354.0,0.183,0.129,0.266,0.225,0.196,0.223,2.2,8.31,0.01,0.068,0.042,0.035,0.006999999999999999,0.838,0.042,0.69,0.016,0.171,,0.031,0.043,0.006999999999999999,,0.033,0.475,0.086,0.1,0.446,0.129,0.096,0.073,0.06,0.009000000000000001,453.03000000000003,583.5242699158996,6433,15831,0.11354328788541675
118,2022-05-15,6434,238604.0,0.18100000000000002,0.106,0.242,0.239,0.23199999999999998,0.172,2.1,9.23,0.013000000000000001,0.078,0.040999999999999995,0.015,0.002,0.851,0.040999999999999995,0.672,0.02,0.225,,0.024,0.016,0.002,,0.033,0.504,0.105,0.059000000000000004,0.424,0.16399999999999998,0.10800000000000001,0.077,0.052000000000000005,0.011000000000000001,481.84000000000003,495.193425203387,6434,20410,0.14706624105605234
119,2022-05-15,6435,412094.0,0.17,0.122,0.25,0.237,0.222,0.16399999999999998,2.1,7.33,0.006999999999999999,0.053,0.075,0.03,0.005,0.83,0.075,0.498,0.036000000000000004,0.332,,0.027000000000000003,0.027000000000000003,0.005,,0.040999999999999995,0.541,0.107,0.078,0.43799999999999994,0.129,0.106,0.076,0.055,0.01,1308.04,315.0469404605364,6435,24508,0.10125348074332978
120,2022-05-15,6436,237050.0,0.183,0.111,0.258,0.235,0.213,0.174,2.1,9.24,0.018000000000000002,0.063,0.064,0.018000000000000002,0.002,0.836,0.064,0.731,0.012,0.14300000000000002,,0.019,0.027999999999999997,0.002,,0.031,0.498,0.084,0.059000000000000004,0.46799999999999997,0.145,0.096,0.081,0.057999999999999996,0.008,222.52,1065.2975013481935,6436,20197,0.14504337584740895
121,2022-05-15,6437,94576.0,0.162,0.11599999999999999,0.23199999999999998,0.244,0.24600000000000002,0.14300000000000002,2.2,6.24,0.005,0.042,0.015,0.078,0.012,0.848,0.015,0.313,0.095,0.457,0.001,0.032,0.076,0.012,,0.049,0.619,0.131,0.076,0.429,0.153,0.11599999999999999,0.057,0.03,0.008,623.99,151.56653151492813,6437,5003,0.08850637748332656
122,2022-05-15,6438,351706.0,0.177,0.12300000000000001,0.258,0.226,0.21600000000000003,0.195,2.1,8.57,0.009000000000000001,0.047,0.106,0.012,0.003,0.823,0.106,0.6890000000000001,0.011000000000000001,0.152,,0.02,0.018000000000000002,0.003,,0.032,0.46299999999999997,0.077,0.077,0.467,0.152,0.091,0.068,0.059000000000000004,0.009000000000000001,356.23,987.3003396681919,6438,24399,0.12555382311622953
123,2022-05-15,6439,185308.0,0.16399999999999998,0.113,0.23399999999999999,0.251,0.237,0.129,2.1,7.72,0.016,0.053,0.015,0.037000000000000005,0.004,0.8740000000000001,0.015,0.665,0.034,0.221,,0.027999999999999997,0.033,0.004,,0.037000000000000005,0.555,0.133,0.055999999999999994,0.41700000000000004,0.15,0.111,0.077,0.046,0.009000000000000001,811.42,228.37494762268616,6439,15632,0.13500885261476012
124,2022-05-15,6440,307056.0,0.172,0.11900000000000001,0.25,0.239,0.21899999999999997,0.136,2.2,7.66,0.011000000000000001,0.052000000000000005,0.036000000000000004,0.022000000000000002,0.006,0.873,0.036000000000000004,0.489,0.04,0.377,,0.031,0.02,0.006,,0.035,0.565,0.132,0.071,0.41,0.125,0.11199999999999999,0.079,0.057,0.013999999999999999,1100.69,278.96682989760967,6440,22953,0.12219181874321246
125,2022-05-15,6531,264705.0,0.163,0.17600000000000002,0.24600000000000002,0.212,0.203,0.133,2.0,7.49,0.01,0.044000000000000004,0.172,0.026000000000000002,0.005,0.742,0.172,0.499,0.027000000000000003,0.249,,0.023,0.024,0.005,0.001,0.039,0.462,0.141,0.085,0.42,0.124,0.09699999999999999,0.069,0.054000000000000006,0.01,854.56,309.75589777195285,6531,21612,0.1320219914477703
126,2022-05-15,6532,251972.0,0.17,0.12300000000000001,0.24,0.24,0.22699999999999998,0.114,2.2,6.39,0.027999999999999997,0.05,0.019,0.049,0.008,0.847,0.019,0.51,0.057999999999999996,0.34700000000000003,,0.026000000000000002,0.031,0.008,,0.040999999999999995,0.601,0.13,0.10400000000000001,0.457,0.11,0.10300000000000001,0.055,0.035,0.006,1066.3,236.30497983681892,6532,12538,0.08394314522338196
127,2022-05-15,6533,173279.0,0.168,0.124,0.24100000000000002,0.243,0.223,0.12300000000000001,2.2,6.13,0.01,0.063,0.022000000000000002,0.043,0.008,0.853,0.022000000000000002,0.6920000000000001,0.035,0.182,,0.03,0.031,0.008,,0.040999999999999995,0.594,0.159,0.086,0.391,0.125,0.122,0.069,0.038,0.009000000000000001,738.44,234.65548995179023,6533,9605,0.0920654090943946
128,2022-05-15,6534,240664.0,0.161,0.16899999999999998,0.24,0.223,0.20600000000000002,0.115,2.1,7.43,0.011000000000000001,0.073,0.048,0.037000000000000005,0.006,0.825,0.048,0.462,0.051,0.377,0.001,0.027000000000000003,0.027999999999999997,0.006,0.001,0.035,0.525,0.163,0.09699999999999999,0.408,0.11199999999999999,0.10300000000000001,0.067,0.043,0.008,1262.37,190.64458122420527,6534,19599,0.12946375490468076
129,2022-05-15,6535,101014.0,0.154,0.109,0.226,0.254,0.256,0.075,2.1,5.13,0.004,0.04,0.017,0.066,0.013999999999999999,0.8590000000000001,0.017,0.261,0.099,0.54,0.001,0.031,0.036000000000000004,0.013999999999999999,0.001,0.051,0.67,0.21,0.08900000000000001,0.382,0.12,0.11,0.053,0.028999999999999998,0.006999999999999999,1458.91,69.23936363449424,6535,5197,0.07659656000825363
130,2022-05-15,6611,195012.0,0.16399999999999998,0.174,0.257,0.203,0.20199999999999999,0.196,1.9,6.86,0.018000000000000002,0.195,0.233,0.013000000000000001,0.002,0.5379999999999999,0.233,0.635,0.006999999999999999,0.106,,0.006999999999999999,0.009000000000000001,0.002,,0.040999999999999995,0.259,0.078,0.195,0.47100000000000003,0.09,0.081,0.043,0.035,0.006,106.79,1826.12604176421,6611,18407,0.17342679744104317
131,2022-05-15,6631,219953.0,0.171,0.13699999999999998,0.24,0.23199999999999998,0.22,0.10099999999999999,2.2,6.21,0.011000000000000001,0.07400000000000001,0.027999999999999997,0.032,0.006999999999999999,0.8490000000000001,0.027999999999999997,0.41,0.085,0.39899999999999997,,0.047,0.024,0.006999999999999999,,0.051,0.5379999999999999,0.092,0.08,0.40399999999999997,0.13699999999999998,0.134,0.083,0.055999999999999994,0.013000000000000001,1380.42,159.33773778994797,6631,10772,0.07622417209170676
132,2022-05-15,6632,118253.0,0.165,0.114,0.231,0.24100000000000002,0.249,0.105,2.1,5.39,0.003,0.049,0.027000000000000003,0.049,0.011000000000000001,0.862,0.027000000000000003,0.40299999999999997,0.075,0.426,0.001,0.023,0.034,0.011000000000000001,0.001,0.052000000000000005,0.619,0.133,0.14300000000000002,0.465,0.1,0.092,0.040999999999999995,0.022000000000000002,0.004,1097.75,107.72306991573673,6632,4649,0.06333183483863937
133,2022-05-15,6633,229935.0,0.161,0.10800000000000001,0.228,0.24600000000000002,0.257,0.08,2.1,5.78,0.006999999999999999,0.054000000000000006,0.047,0.036000000000000004,0.006,0.85,0.047,0.486,0.043,0.365,0.001,0.024,0.027999999999999997,0.006,0.001,0.046,0.611,0.134,0.09,0.415,0.135,0.11900000000000001,0.061,0.039,0.006999999999999999,1110.83,206.9938694489706,6633,14356,0.09311859063754711
134,2022-05-15,6634,178587.0,0.161,0.115,0.235,0.247,0.24100000000000002,0.083,2.2,5.3,0.005,0.038,0.024,0.051,0.01,0.873,0.024,0.35200000000000004,0.078,0.47200000000000003,0.001,0.026000000000000002,0.035,0.01,0.001,0.051,0.6409999999999999,0.191,0.099,0.40399999999999997,0.1,0.10400000000000001,0.057999999999999996,0.035,0.008,1539.0,116.04093567251462,6634,9244,0.07965600737619453
135,2022-05-15,6635,154482.0,0.163,0.121,0.22699999999999998,0.248,0.24,0.095,2.1,5.09,0.005,0.051,0.025,0.037000000000000005,0.009000000000000001,0.873,0.025,0.457,0.063,0.39799999999999996,0.001,0.023,0.023,0.009000000000000001,0.001,0.047,0.589,0.168,0.1,0.41,0.109,0.11599999999999999,0.057,0.031,0.009000000000000001,1848.7,83.56250338075404,6635,7812,0.07972079353416606
136,2022-05-15,6636,98421.0,0.151,0.11599999999999999,0.21899999999999997,0.25,0.263,0.079,2.1,4.82,0.004,0.099,0.021,0.06,0.013000000000000001,0.804,0.021,0.49200000000000005,0.08199999999999999,0.35,0.001,0.012,0.027999999999999997,0.013000000000000001,0.001,0.057,0.593,0.22399999999999998,0.12300000000000001,0.423,0.094,0.078,0.034,0.019,0.005,974.52,100.99433567294669,6636,5299,0.08308116837302645
137,2022-05-15,7111,112963.0,0.153,0.172,0.256,0.2,0.22,0.151,1.9,7.52,0.013999999999999999,0.287,0.036000000000000004,0.03,0.003,0.631,0.036000000000000004,0.845,0.005,0.062,,0.019,0.031,0.003,,0.042,0.305,0.128,0.10800000000000001,0.465,0.11599999999999999,0.079,0.057999999999999996,0.039,0.006,105.25,1073.2826603325416,7111,9510,0.14614580772067864
138,2022-05-15,7131,127699.0,0.157,0.115,0.228,0.247,0.253,0.1,2.1,6.45,0.009000000000000001,0.094,0.031,0.044000000000000004,0.013999999999999999,0.807,0.031,0.574,0.042,0.26,0.001,0.040999999999999995,0.038,0.013999999999999999,,0.067,0.552,0.12,0.076,0.395,0.14400000000000002,0.13,0.068,0.059000000000000004,0.008,787.05,162.2501747030049,7131,9324,0.11319792640435115
139,2022-05-15,7132,131159.0,0.172,0.121,0.235,0.244,0.228,0.09,2.2,5.27,0.004,0.038,0.013000000000000001,0.062,0.009000000000000001,0.8740000000000001,0.013000000000000001,0.389,0.066,0.435,0.001,0.042,0.045,0.009000000000000001,,0.048,0.636,0.136,0.114,0.39,0.125,0.125,0.063,0.039,0.008,642.34,204.18937011551515,7132,5668,0.07012855251599173
140,2022-05-15,7133,163672.0,0.16699999999999998,0.11599999999999999,0.23600000000000002,0.24100000000000002,0.239,0.11900000000000001,2.1,6.16,0.004,0.086,0.026000000000000002,0.049,0.012,0.8220000000000001,0.026000000000000002,0.534,0.052000000000000005,0.298,,0.042,0.035,0.012,,0.044000000000000004,0.563,0.17600000000000002,0.08800000000000001,0.35700000000000004,0.135,0.11,0.068,0.055999999999999994,0.01,863.89,189.4593061616641,7133,8769,0.09093171566340022
141,2022-05-15,7134,82062.0,0.158,0.12300000000000001,0.228,0.242,0.25,0.10800000000000001,2.1,4.83,0.008,0.024,0.025,0.057,0.013000000000000001,0.873,0.025,0.304,0.068,0.518,0.001,0.032,0.04,0.013000000000000001,,0.063,0.61,0.16399999999999998,0.11199999999999999,0.419,0.127,0.091,0.054000000000000006,0.027000000000000003,0.005,776.83,105.63701195885844,7134,2801,0.057141108549746016
142,2022-05-15,7135,61536.0,0.157,0.11699999999999999,0.21899999999999997,0.255,0.253,0.096,2.1,5.11,0.005,0.031,0.016,0.087,0.019,0.841,0.016,0.256,0.064,0.5,0.001,0.07,0.07400000000000001,0.019,0.001,0.062,0.66,0.193,0.08800000000000001,0.332,0.125,0.12,0.08,0.052000000000000005,0.011000000000000001,692.47,88.86449954510664,7135,2736,0.06894813769467265
143,2022-05-15,7137,215317.0,0.16699999999999998,0.121,0.243,0.24,0.22899999999999998,0.094,2.1,5.91,0.008,0.159,0.02,0.05,0.008,0.755,0.02,0.6559999999999999,0.023,0.2,,0.042,0.05,0.008,,0.046,0.555,0.142,0.08900000000000001,0.35600000000000004,0.121,0.132,0.08800000000000001,0.063,0.008,817.67,263.3299497352233,7137,12174,0.08996785278793926
144,2022-05-15,7138,186866.0,0.175,0.122,0.23399999999999999,0.24,0.22899999999999998,0.109,2.2,5.93,0.005,0.152,0.027999999999999997,0.038,0.006,0.7709999999999999,0.027999999999999997,0.748,0.026000000000000002,0.133,0.001,0.027000000000000003,0.03,0.006,,0.043,0.564,0.11,0.098,0.39799999999999996,0.132,0.138,0.068,0.047,0.009000000000000001,627.04,298.0128859402909,7138,10006,0.08911570078641978
145,2022-05-15,7140,105319.0,0.166,0.115,0.23600000000000002,0.248,0.235,0.099,2.1,5.36,0.006,0.042,0.028999999999999998,0.051,0.018000000000000002,0.853,0.028999999999999998,0.37200000000000005,0.063,0.43,,0.049,0.038,0.018000000000000002,,0.062,0.613,0.149,0.078,0.349,0.14300000000000002,0.132,0.08,0.057999999999999996,0.012,991.07,106.26797299888,7140,5551,0.08262260921336607
146,2022-05-15,7141,124391.0,0.166,0.114,0.23600000000000002,0.24600000000000002,0.23800000000000002,0.102,2.1,5.58,0.005,0.129,0.017,0.065,0.01,0.774,0.017,0.602,0.052000000000000005,0.24,,0.027999999999999997,0.052000000000000005,0.01,,0.055,0.578,0.19899999999999998,0.09300000000000001,0.34,0.131,0.127,0.062,0.039,0.01,782.18,159.03116929606998,7141,6920,0.08983279675978814
147,2022-05-15,7143,206605.0,0.172,0.11900000000000001,0.244,0.248,0.218,0.099,2.2,5.67,0.006999999999999999,0.052000000000000005,0.016,0.051,0.009000000000000001,0.866,0.016,0.503,0.054000000000000006,0.33399999999999996,0.001,0.04,0.043,0.009000000000000001,,0.042,0.638,0.11599999999999999,0.092,0.364,0.138,0.14400000000000002,0.08,0.055,0.011000000000000001,989.05,208.8923714675699,7143,10475,0.08250175242385817
148,2022-05-15,7211,102727.0,0.15,0.19399999999999998,0.264,0.2,0.192,0.157,1.8,7.86,0.013999999999999999,0.135,0.043,0.059000000000000004,0.009000000000000001,0.741,0.043,0.606,0.027999999999999997,0.207,,0.048,0.059000000000000004,0.009000000000000001,,0.057,0.304,0.14400000000000002,0.145,0.4,0.111,0.079,0.065,0.049,0.006,117.06,877.5585169998292,7211,10147,0.16578981765897655
149,2022-05-15,7231,112796.0,0.16399999999999998,0.11699999999999999,0.23600000000000002,0.245,0.23800000000000002,0.11800000000000001,2.1,5.7,0.01,0.016,0.02,0.077,0.018000000000000002,0.8590000000000001,0.02,0.185,0.085,0.5429999999999999,,0.084,0.063,0.018000000000000002,0.001,0.057,0.619,0.193,0.08900000000000001,0.321,0.13,0.11900000000000001,0.076,0.062,0.009000000000000001,1167.9,96.58018665981676,7231,5649,0.08086288094590532
150,2022-05-15,7232,98809.0,0.17600000000000002,0.122,0.245,0.244,0.213,0.158,2.1,6.12,0.006,0.016,0.034,0.057999999999999996,0.015,0.871,0.034,0.18899999999999997,0.113,0.496,0.001,0.10099999999999999,0.051,0.015,0.002,0.06,0.632,0.154,0.085,0.337,0.133,0.1,0.095,0.081,0.015,1626.92,60.733779165539794,7232,4208,0.07141160099107355
151,2022-05-15,7233,59281.0,0.156,0.11699999999999999,0.22399999999999998,0.251,0.252,0.092,2.1,5.23,0.005,0.028999999999999998,0.021,0.08900000000000001,0.015,0.841,0.021,0.314,0.09,0.429,0.001,0.065,0.066,0.015,0.001,0.057,0.657,0.151,0.084,0.366,0.13699999999999998,0.128,0.075,0.05,0.01,911.65,65.02605166456425,7233,2844,0.07257508867736749
152,2022-05-15,7235,147805.0,0.17600000000000002,0.111,0.251,0.24600000000000002,0.217,0.12300000000000001,2.1,6.59,0.006,0.017,0.016,0.055999999999999994,0.012,0.893,0.016,0.17,0.067,0.561,,0.11699999999999999,0.057,0.012,,0.047,0.6579999999999999,0.124,0.07400000000000001,0.33,0.13,0.127,0.113,0.08900000000000001,0.011000000000000001,1102.22,134.0975485837673,7235,8873,0.09378996881771577
153,2022-05-15,7313,47072.0,0.153,0.182,0.243,0.22,0.20199999999999999,0.111,1.9,7.89,0.024,0.24,0.08,0.026000000000000002,0.005,0.624,0.08,0.78,0.023,0.076,,0.025,0.009000000000000001,0.005,,0.034,0.426,0.13,0.11199999999999999,0.4,0.11,0.10800000000000001,0.067,0.066,0.006999999999999999,82.94,567.5428020255607,7313,5371,0.18230881504361698
154,2022-05-15,7314,172889.0,0.18600000000000003,0.145,0.26899999999999996,0.209,0.191,0.278,2.1,7.32,0.027999999999999997,0.17600000000000002,0.21,0.028999999999999998,0.003,0.552,0.21,0.6779999999999999,0.006,0.084,,0.008,0.008,0.003,0.001,0.032,0.34299999999999997,0.10400000000000001,0.215,0.39,0.10400000000000001,0.077,0.05,0.052000000000000005,0.006,77.43,2232.8425674803048,7314,6310,0.08735014812148731
155,2022-05-15,7315,220386.0,0.15,0.20800000000000002,0.27699999999999997,0.18600000000000003,0.179,0.184,1.9,9.86,0.023,0.105,0.183,0.011000000000000001,0.004,0.675,0.183,0.68,0.009000000000000001,0.102,,0.013000000000000001,0.006,0.004,0.004,0.028999999999999998,0.307,0.11,0.092,0.419,0.142,0.08800000000000001,0.069,0.07200000000000001,0.008,97.73,2255.0496265220504,7315,30926,0.24118353532044984
156,2022-05-15,7318,49482.0,0.158,0.126,0.243,0.237,0.23600000000000002,0.162,2.0,7.19,0.006999999999999999,0.22899999999999998,0.172,0.027000000000000003,0.005,0.56,0.172,0.693,0.012,0.096,,0.01,0.011000000000000001,0.005,,0.035,0.413,0.13699999999999998,0.121,0.408,0.129,0.099,0.067,0.033,0.006,42.71,1158.557714820885,7318,3859,0.1364761635309096
157,2022-05-15,7319,84986.0,0.177,0.139,0.258,0.222,0.204,0.201,2.1,6.91,0.006999999999999999,0.166,0.038,0.023,0.005,0.7609999999999999,0.038,0.7190000000000001,0.012,0.187,,0.021,0.017,0.005,,0.042,0.41200000000000003,0.175,0.135,0.36700000000000005,0.12,0.095,0.054000000000000006,0.046,0.008,108.73,781.6242067506668,7319,3987,0.09129419307565488
158,2022-05-15,7320,33141.0,0.161,0.128,0.237,0.23,0.244,0.11800000000000001,2.0,5.23,0.002,0.18899999999999997,0.099,0.069,0.004,0.636,0.099,0.7709999999999999,0.017,0.085,,0.013999999999999999,0.01,0.004,,0.061,0.48,0.131,0.155,0.46399999999999997,0.09300000000000001,0.08199999999999999,0.04,0.03,0.005,70.64,469.1534541336353,7320,1400,0.06968988003384936
159,2022-05-15,7331,129739.0,0.17600000000000002,0.11599999999999999,0.24600000000000002,0.247,0.215,0.10400000000000001,2.2,6.52,0.006999999999999999,0.062,0.021,0.04,0.013999999999999999,0.855,0.021,0.596,0.034,0.259,0.001,0.046,0.03,0.013999999999999999,,0.04,0.644,0.183,0.068,0.28600000000000003,0.151,0.153,0.079,0.069,0.012,588.07,220.61829374054108,7331,8091,0.0968239911923795
160,2022-05-15,7332,133847.0,0.158,0.10400000000000001,0.228,0.259,0.25,0.09300000000000001,2.1,6.71,0.008,0.095,0.021,0.036000000000000004,0.012,0.8270000000000001,0.021,0.728,0.032,0.159,0.001,0.028999999999999998,0.018000000000000002,0.012,,0.046,0.629,0.13699999999999998,0.094,0.377,0.14300000000000002,0.11800000000000001,0.067,0.055,0.01,594.62,225.09670041370958,7332,9448,0.1070679827295083
161,2022-05-15,7333,74787.0,0.168,0.114,0.23399999999999999,0.253,0.231,0.08800000000000001,2.2,5.64,0.005,0.06,0.016,0.075,0.018000000000000002,0.825,0.016,0.508,0.08199999999999999,0.303,0.001,0.031,0.04,0.018000000000000002,,0.054000000000000006,0.6559999999999999,0.215,0.073,0.319,0.14400000000000002,0.11800000000000001,0.071,0.051,0.009000000000000001,645.42,115.87338477270615,7333,3647,0.07793401145397043
162,2022-05-15,7334,130551.0,0.175,0.122,0.255,0.24,0.20800000000000002,0.133,2.2,7.14,0.011000000000000001,0.077,0.035,0.031,0.008,0.838,0.035,0.545,0.037000000000000005,0.315,,0.037000000000000005,0.022000000000000002,0.008,,0.037000000000000005,0.602,0.085,0.07200000000000001,0.389,0.16,0.128,0.081,0.073,0.011000000000000001,463.32,281.77285677285676,7334,6752,0.08721485959337621
163,2022-05-15,7335,105761.0,0.177,0.114,0.23800000000000002,0.242,0.22899999999999998,0.09699999999999999,2.2,5.96,0.005,0.09300000000000001,0.035,0.035,0.008,0.823,0.035,0.617,0.053,0.23199999999999998,,0.03,0.024,0.008,,0.055,0.6,0.113,0.08199999999999999,0.348,0.147,0.129,0.109,0.063,0.009000000000000001,639.97,165.25930903011078,7335,4448,0.0673174423004162
164,2022-05-15,7336,69530.0,0.157,0.11199999999999999,0.22399999999999998,0.254,0.252,0.07200000000000001,2.1,5.22,0.005,0.04,0.018000000000000002,0.08199999999999999,0.019,0.836,0.018000000000000002,0.377,0.09300000000000001,0.396,0.002,0.038,0.055999999999999994,0.019,,0.068,0.701,0.217,0.106,0.33399999999999996,0.12,0.1,0.075,0.040999999999999995,0.006999999999999999,573.59,121.21898917345142,7336,2584,0.05770819840543136
165,2022-05-15,7337,112576.0,0.163,0.109,0.233,0.255,0.24,0.08800000000000001,2.2,6.53,0.005,0.064,0.017,0.039,0.013000000000000001,0.862,0.017,0.537,0.065,0.304,,0.04,0.022000000000000002,0.013000000000000001,,0.052000000000000005,0.639,0.163,0.079,0.34,0.14,0.12300000000000001,0.077,0.067,0.011000000000000001,639.95,175.91374326119228,7337,7677,0.10707112970711297
166,2022-05-15,7338,155243.0,0.174,0.106,0.243,0.244,0.23399999999999999,0.11,2.2,6.9,0.006999999999999999,0.105,0.021,0.028999999999999998,0.006999999999999999,0.8320000000000001,0.021,0.778,0.018000000000000002,0.132,,0.028999999999999998,0.015,0.006999999999999999,,0.036000000000000004,0.65,0.08,0.106,0.392,0.159,0.10800000000000001,0.078,0.069,0.006999999999999999,305.01,508.9767548604964,7338,9700,0.10096699316130778
