,Stichtag,Amtlicher Regionalschlüssel (ARS)__Code,Einwohner,Personen unter 18 Jahren,Personen 18 - 29 Jahre,Personen 30 - 49 Jahre,Personen 50 - 64 Jahre,Personen 65 Jahre und älter,Ausländeranteil,Durchschnittliche Haushaltsgröße,Durchschnittliche Nettokaltmiete/qm,Blockheizung,Etagenheizung,Fernheizung,Einzel-/ Mehrraumöfen,keine Heizung,Zentralheizung,Fernwärme,Gas,Holz/Holzpellets,Heizöl,Kohle,Solar/Geothermie/Wärmepumpe,Strom,kein Energieträger,Biomasse/Biogas,Leerstandsquote,Eigentümerquote,Gebäude vor 1919,Gebäude ab 1919 bis 1948,Gebäude ab 1949 bis 1978,Gebäude ab 1979 bis 1990,Gebäude ab 1991 bis 2000,Gebäude ab 2001 bis 2010,Gebäude ab 2011 bis 2019,Gebäude ab 2020 und später,Fläche__qkm,Einwohnerdichte
285,2022-05-15,9675,90400.0,15428.0,11093.0,22561.0,21901.0,19416.0,9496.0,2.2,5.72,275.0,3676.0,1782.0,2788.0,670.0,35983.0,1782.0,21906.0,4818.0,12879.0,33.0,1860.0,1204.0,670.0,27.0,6.4,59.1,4331.0,2108.0,9113.0,3833.0,3565.0,2188.0,1861.0,636.0,684.16,132.13283442469597
286,2022-05-15,9676,126496.0,21256.0,15235.0,30349.0,31359.0,28296.0,14578.0,2.2,6.18,182.0,4810.0,828.0,3561.0,869.0,52586.0,828.0,26764.0,4704.0,24091.0,23.0,3229.0,2316.0,869.0,15.0,6.0,61.8,3958.0,2881.0,14985.0,5904.0,4875.0,2714.0,1902.0,611.0,706.76,178.98013469919067
287,2022-05-15,9677,125045.0,19930.0,14206.0,29058.0,31521.0,30328.0,9807.0,2.2,5.63,524.0,4418.0,1254.0,3774.0,976.0,52437.0,1254.0,24495.0,9161.0,22635.0,25.0,3178.0,1617.0,976.0,44.0,6.5,66.8,4009.0,3204.0,16467.0,5990.0,5249.0,2924.0,2015.0,677.0,1153.96,108.36164165135706
288,2022-05-15,9678,114486.0,19423.0,13608.0,27307.0,27914.0,26238.0,8304.0,2.2,5.55,296.0,1732.0,1207.0,3635.0,608.0,47656.0,1207.0,17709.0,5871.0,24628.0,43.0,2732.0,2291.0,608.0,39.0,5.5,67.8,3095.0,2560.0,14240.0,5391.0,4713.0,2633.0,2175.0,660.0,806.09,142.02632460395242
289,2022-05-15,9679,159854.0,27771.0,18314.0,39281.0,38196.0,36294.0,11834.0,2.2,6.81,1138.0,3819.0,2477.0,4036.0,774.0,67468.0,2477.0,34199.0,5927.0,29575.0,56.0,3963.0,2692.0,774.0,57.0,5.2,60.0,4754.0,3110.0,17475.0,8094.0,7107.0,3768.0,3244.0,990.0,913.1999999999999,175.04818221638197
290,2022-05-15,9761,294647.0,46836.0,49748.0,82261.0,58458.0,57349.0,68110.0,1.9,8.56,4026.0,16975.0,31222.0,6295.0,245.0,103646.0,31222.0,102635.0,2514.0,19201.0,54.0,3788.0,2505.0,245.0,242.0,3.9,32.5,3511.0,4993.0,17660.0,5153.0,3208.0,2441.0,2047.0,427.0,146.85,2006.4487572352741
291,2022-05-15,9763,65050.0,10445.0,9916.0,16726.0,13275.0,14690.0,10958.0,1.9,7.32,110.0,2455.0,9414.0,1002.0,116.0,23015.0,9414.0,20278.0,1411.0,3878.0,3.0,520.0,434.0,116.0,51.0,2.9,33.1,1136.0,939.0,4427.0,1652.0,1212.0,879.0,652.0,86.0,63.28,1027.9709228824272
292,2022-05-15,9771,134361.0,24633.0,15956.0,33788.0,32298.0,27688.0,12353.0,2.3,7.54,681.0,724.0,3377.0,2636.0,486.0,53542.0,3377.0,22673.0,6865.0,22589.0,23.0,3455.0,1905.0,486.0,74.0,4.2,63.1,1488.0,1542.0,15393.0,6696.0,6233.0,3898.0,3248.0,978.0,780.23,172.20691334606462
293,2022-05-15,9772,258116.0,46970.0,30991.0,65092.0,60700.0,54359.0,27867.0,2.2,7.49,927.0,1467.0,3894.0,6168.0,764.0,107675.0,3894.0,58175.0,11214.0,37216.0,27.0,5629.0,3874.0,764.0,100.0,4.0,60.3,3028.0,3882.0,27034.0,11866.0,11094.0,6356.0,5981.0,1755.0,1067.3799999999999,241.8220315164234
294,2022-05-15,9773,96914.0,17218.0,12438.0,23909.0,22915.0,20433.0,10308.0,2.3,6.29,169.0,481.0,2874.0,3075.0,537.0,36982.0,2874.0,14084.0,6064.0,16846.0,15.0,2185.0,1456.0,537.0,56.0,4.5,67.0,2743.0,2179.0,11318.0,4610.0,4759.0,2453.0,2100.0,723.0,792.23,122.33063630511342
295,2022-05-15,9774,127608.0,22454.0,16925.0,32493.0,30132.0,25601.0,18263.0,2.3,6.48,558.0,892.0,2334.0,4201.0,855.0,50155.0,2334.0,20036.0,7156.0,23712.0,53.0,2887.0,1892.0,855.0,68.0,4.7,61.5,3604.0,2734.0,14861.0,5493.0,5421.0,3028.0,2727.0,849.0,759.16,168.09104800042152
296,2022-05-15,9775,178576.0,31042.0,23979.0,47062.0,39379.0,37115.0,27619.0,2.2,7.99,513.0,2176.0,10040.0,5739.0,592.0,67103.0,10040.0,30952.0,5335.0,31654.0,43.0,4645.0,2858.0,592.0,46.0,3.3,55.7,2626.0,2777.0,19115.0,6754.0,5543.0,4150.0,3160.0,933.0,470.95,379.18250345047244
297,2022-05-15,9776,81771.0,13812.0,9659.0,19765.0,19630.0,18907.0,11342.0,2.1,8.0,182.0,2398.0,1334.0,2404.0,184.0,37828.0,1334.0,25278.0,5707.0,8209.0,3.0,2332.0,1242.0,184.0,42.0,4.5,48.1,3406.0,1179.0,6105.0,2799.0,2592.0,1853.0,1428.0,414.0,323.38,252.86350423650194
298,2022-05-15,9777,139750.0,25141.0,17248.0,33958.0,32854.0,30547.0,13451.0,2.2,6.89,737.0,668.0,1997.0,4364.0,667.0,61494.0,1997.0,21313.0,12732.0,28245.0,15.0,3169.0,1707.0,667.0,84.0,4.5,59.2,4950.0,2552.0,13989.0,6238.0,6069.0,3866.0,3477.0,923.0,1394.44,100.21944293049539
299,2022-05-15,9778,142261.0,25037.0,18317.0,34789.0,33411.0,30708.0,14527.0,2.2,6.63,342.0,832.0,2809.0,5547.0,1261.0,57908.0,2809.0,21479.0,12104.0,25515.0,20.0,3287.0,2126.0,1261.0,102.0,5.1,62.3,5559.0,3228.0,14931.0,6656.0,6684.0,4124.0,4045.0,1225.0,1226.29,116.00926371412962
300,2022-05-15,9779,133399.0,23233.0,17134.0,33971.0,31184.0,27873.0,14591.0,2.3,6.34,620.0,3396.0,4005.0,5309.0,783.0,48389.0,4005.0,29255.0,8098.0,15387.0,23.0,2434.0,2363.0,783.0,156.0,5.1,64.1,3740.0,2592.0,15800.0,6029.0,5735.0,3478.0,3152.0,1030.0,1253.56,106.41612687067233
301,2022-05-15,9780,152066.0,25788.0,17878.0,36042.0,36609.0,35752.0,13552.0,2.1,7.05,601.0,1015.0,5536.0,4431.0,579.0,73506.0,5536.0,22744.0,13442.0,37810.0,34.0,3348.0,2092.0,579.0,85.0,4.2,51.8,5274.0,2516.0,12690.0,6174.0,5591.0,3437.0,2933.0,760.0,1515.93,100.31201968428621
302,2022-05-15,10041,329138.0,50654.0,46426.0,79650.0,74809.0,77597.0,56763.0,2.0,6.41,1168.0,14917.0,41898.0,4136.0,1000.0,118581.0,41898.0,97503.0,2872.0,33658.0,500.0,1762.0,2405.0,1000.0,98.0,6.2,46.7,12804.0,15829.0,38685.0,7641.0,5113.0,2986.0,1820.0,360.0,,
303,2022-05-15,10042,108960.0,16938.0,13024.0,26191.0,27292.0,25511.0,14892.0,2.2,6.17,409.0,1833.0,1268.0,2698.0,915.0,45351.0,1268.0,16753.0,3496.0,25807.0,75.0,2541.0,1601.0,915.0,15.0,4.6,70.9,4903.0,4335.0,15453.0,4502.0,3971.0,2978.0,1750.0,359.0,,
304,2022-05-15,10043,132824.0,20099.0,15597.0,30838.0,33177.0,33109.0,15122.0,2.1,5.6,391.0,8783.0,2890.0,2488.0,553.0,54826.0,2890.0,47667.0,1805.0,14771.0,343.0,906.0,969.0,553.0,31.0,5.9,61.2,7053.0,6903.0,18904.0,4158.0,2952.0,2035.0,1027.0,209.0,,
305,2022-05-15,10044,204475.0,31001.0,24018.0,48341.0,50342.0,50768.0,23521.0,2.1,5.96,606.0,4372.0,15782.0,4541.0,938.0,75234.0,15782.0,41007.0,3202.0,35047.0,367.0,2395.0,2724.0,938.0,14.0,4.7,65.8,6863.0,8940.0,32178.0,7699.0,5758.0,3450.0,2321.0,466.0,,
306,2022-05-15,10045,143834.0,21024.0,16853.0,32761.0,35875.0,37323.0,15586.0,2.1,6.24,512.0,5472.0,4505.0,2480.0,659.0,61976.0,4505.0,46802.0,2508.0,18442.0,82.0,1276.0,1312.0,659.0,9.0,5.3,63.8,6541.0,6591.0,22217.0,5377.0,3785.0,2297.0,1356.0,238.0,,
307,2022-05-15,10046,87633.0,12568.0,9620.0,19612.0,22995.0,22844.0,5703.0,2.1,5.55,194.0,1761.0,910.0,1778.0,550.0,39016.0,910.0,14642.0,2958.0,22378.0,241.0,1559.0,934.0,550.0,37.0,5.2,72.0,3677.0,3772.0,13849.0,4162.0,3153.0,1852.0,1144.0,204.0,,
308,2022-05-15,11000,3596999.0,601448.0,503656.0,1073769.0,720678.0,697446.0,702976.0,1.8,7.73,38466.0,242552.0,869479.0,31766.0,1676.0,834895.0,869479.0,921195.0,7763.0,180555.0,4077.0,13892.0,17824.0,1676.0,2368.0,2.0,16.3,51641.0,82439.0,85264.0,36476.0,36021.0,23194.0,20310.0,3312.0,,
309,2022-05-15,12051,73552.0,11009.0,7344.0,18119.0,16590.0,20492.0,5295.0,1.8,5.91,3482.0,6157.0,14773.0,529.0,159.0,19397.0,14773.0,26038.0,1022.0,1248.0,195.0,733.0,320.0,159.0,8.0,8.6,22.7,2375.0,4282.0,2244.0,928.0,1954.0,1212.0,904.0,200.0,,
310,2022-05-15,12052,93926.0,14495.0,10681.0,21874.0,21343.0,25527.0,8740.0,1.7,5.57,2231.0,2177.0,34405.0,1021.0,248.0,17814.0,34405.0,17939.0,362.0,2304.0,264.0,1532.0,836.0,248.0,4.0,6.4,23.7,1850.0,3128.0,3207.0,1324.0,3500.0,1827.0,1090.0,146.0,,
311,2022-05-15,12053,55841.0,8239.0,5925.0,12895.0,13105.0,15678.0,6686.0,1.8,5.4,129.0,2344.0,19946.0,191.0,58.0,10962.0,19946.0,12459.0,259.0,334.0,67.0,309.0,193.0,58.0,3.0,6.3,21.4,826.0,2422.0,1581.0,564.0,1734.0,1091.0,481.0,90.0,,
312,2022-05-15,12054,182806.0,32772.0,23682.0,53400.0,35969.0,36989.0,18544.0,1.9,7.92,3839.0,3655.0,61395.0,339.0,184.0,32136.0,61395.0,34891.0,1041.0,1371.0,150.0,1893.0,595.0,184.0,29.0,2.5,17.6,3780.0,4402.0,2880.0,1912.0,3712.0,3428.0,3165.0,470.0,,
313,2022-05-15,12060,190278.0,31697.0,15622.0,48111.0,47613.0,47232.0,9458.0,2.0,6.49,2155.0,9994.0,25766.0,2577.0,654.0,56464.0,25766.0,60025.0,2475.0,3534.0,588.0,3236.0,1318.0,654.0,12.0,3.5,49.9,6682.0,11886.0,5931.0,4240.0,11886.0,8472.0,5628.0,1038.0,,
314,2022-05-15,12061,175251.0,29038.0,15097.0,44619.0,43487.0,43014.0,10049.0,2.0,7.05,3013.0,8853.0,11969.0,3519.0,890.0,63281.0,11969.0,63653.0,3448.0,5304.0,1077.0,3706.0,1458.0,890.0,16.0,3.6,52.5,7707.0,12152.0,6928.0,4506.0,10410.0,6646.0,5241.0,1623.0,,
315,2022-05-15,12062,98980.0,14354.0,6724.0,22005.0,26523.0,29373.0,2990.0,2.0,4.95,746.0,3232.0,8153.0,4076.0,811.0,38669.0,8153.0,23084.0,4414.0,14080.0,1349.0,1625.0,2151.0,811.0,13.0,9.0,59.0,8714.0,9547.0,6983.0,3498.0,3090.0,1191.0,725.0,244.0,,
316,2022-05-15,12063,167305.0,28650.0,15043.0,41388.0,43458.0,38765.0,9860.0,2.1,6.47,2048.0,6109.0,11976.0,2485.0,588.0,60802.0,11976.0,54251.0,1951.0,8435.0,786.0,4383.0,1581.0,588.0,52.0,3.7,52.0,6041.0,12203.0,5045.0,2951.0,10942.0,7432.0,5228.0,1138.0,,
317,2022-05-15,12064,196118.0,32563.0,14157.0,48733.0,51309.0,49352.0,8267.0,2.0,6.16,1689.0,9030.0,22844.0,3318.0,848.0,64720.0,22844.0,64975.0,2597.0,4761.0,1392.0,3492.0,1477.0,848.0,60.0,4.5,54.3,8219.0,12740.0,9735.0,5172.0,12548.0,8366.0,5243.0,1124.0,,
318,2022-05-15,12065,216097.0,35847.0,18493.0,53943.0,56249.0,51562.0,10687.0,2.0,6.54,1132.0,9645.0,31312.0,4134.0,805.0,64110.0,31312.0,58973.0,2878.0,9123.0,1187.0,4383.0,2397.0,805.0,81.0,3.5,50.7,7864.0,14998.0,6855.0,5143.0,12971.0,9508.0,5368.0,1191.0,,
319,2022-05-15,12066,109208.0,15823.0,8300.0,24724.0,27970.0,32396.0,4749.0,1.9,5.07,3294.0,3047.0,21656.0,2597.0,643.0,32339.0,21656.0,26372.0,2166.0,8589.0,838.0,1814.0,1405.0,643.0,95.0,9.1,42.7,5809.0,9122.0,6262.0,2403.0,3772.0,1640.0,978.0,212.0,,
320,2022-05-15,12067,178238.0,28029.0,13514.0,42064.0,45128.0,49509.0,9740.0,2.0,6.05,4353.0,8129.0,19028.0,2139.0,679.0,62947.0,19028.0,66393.0,2821.0,4225.0,659.0,2357.0,1094.0,679.0,23.0,5.1,49.1,8150.0,11388.0,8992.0,4607.0,9965.0,6195.0,3870.0,783.0,,
321,2022-05-15,12068,98999.0,14909.0,8157.0,23041.0,25858.0,27035.0,4412.0,1.9,5.48,387.0,4155.0,16162.0,2829.0,652.0,31680.0,16162.0,24182.0,2585.0,9097.0,830.0,1117.0,1206.0,652.0,36.0,5.2,45.7,8943.0,5877.0,4402.0,3200.0,4125.0,1920.0,1289.0,344.0,,
322,2022-05-15,12069,218536.0,38118.0,17402.0,53206.0,57834.0,51977.0,11431.0,2.2,6.93,2163.0,6077.0,17699.0,3136.0,759.0,75635.0,17699.0,62294.0,4091.0,12403.0,957.0,5448.0,1775.0,759.0,53.0,2.7,58.2,12158.0,15183.0,6356.0,5373.0,13516.0,9343.0,6034.0,976.0,,
323,2022-05-15,12070,76341.0,10902.0,6128.0,16904.0,20206.0,22198.0,3987.0,1.9,4.83,1802.0,3254.0,7813.0,2675.0,654.0,28609.0,7813.0,24259.0,2676.0,6644.0,740.0,767.0,1167.0,654.0,88.0,9.3,49.6,8278.0,5965.0,4197.0,2048.0,3073.0,1120.0,647.0,189.0,,
324,2022-05-15,12071,111130.0,16285.0,6996.0,24125.0,30626.0,33102.0,4322.0,2.0,5.37,4254.0,5594.0,14529.0,3115.0,675.0,35742.0,14529.0,31023.0,3632.0,8618.0,1469.0,2399.0,1539.0,675.0,19.0,10.1,52.2,6198.0,8604.0,6220.0,3009.0,6793.0,2670.0,1328.0,235.0,,
325,2022-05-15,12072,173560.0,29455.0,15523.0,45345.0,43352.0,39886.0,11441.0,2.1,6.29,3247.0,8062.0,13967.0,2485.0,754.0,60395.0,13967.0,58000.0,2879.0,8063.0,880.0,3173.0,1165.0,754.0,40.0,4.3,49.0,8008.0,12002.0,5395.0,4008.0,9611.0,5685.0,4345.0,1012.0,,
326,2022-05-15,12073,117909.0,17311.0,8703.0,25768.0,31407.0,34716.0,5575.0,1.9,5.25,2000.0,4068.0,24950.0,3453.0,621.0,34129.0,24950.0,25059.0,2857.0,12274.0,985.0,1074.0,1338.0,621.0,67.0,6.1,39.5,6722.0,6374.0,7836.0,3445.0,4790.0,2332.0,1340.0,294.0,,
327,2022-05-15,13003,203470.0,28949.0,29785.0,52268.0,40649.0,51824.0,13469.0,1.7,6.72,474.0,7218.0,87560.0,459.0,178.0,29746.0,87560.0,35714.0,88.0,513.0,61.0,993.0,514.0,178.0,10.0,2.6,14.6,2313.0,4455.0,4654.0,2202.0,3940.0,3266.0,1846.0,276.0,,
328,2022-05-15,13071,247514.0,37612.0,19329.0,56076.0,64172.0,70323.0,8660.0,1.9,5.37,1611.0,7369.0,55075.0,6744.0,1912.0,75971.0,55075.0,56653.0,5212.0,22470.0,1311.0,2215.0,3433.0,1912.0,398.0,6.9,41.8,12615.0,11908.0,15184.0,6555.0,13273.0,6060.0,3417.0,651.0,,
329,2022-05-15,13072,216849.0,36106.0,15169.0,52665.0,56525.0,56387.0,7840.0,2.1,5.95,1529.0,7019.0,26678.0,4158.0,1153.0,76361.0,26678.0,64834.0,3844.0,13370.0,690.0,3669.0,2612.0,1153.0,47.0,4.7,52.5,11934.0,9020.0,10336.0,5620.0,16298.0,7823.0,5162.0,839.0,,
330,2022-05-15,13073,215741.0,31428.0,16977.0,49980.0,56242.0,61114.0,9675.0,1.9,5.84,2105.0,7092.0,40024.0,5857.0,1449.0,79652.0,40024.0,73528.0,3251.0,10270.0,1380.0,2540.0,3707.0,1449.0,30.0,6.4,41.1,9844.0,10460.0,13605.0,5987.0,12297.0,7538.0,4714.0,817.0,,
331,2022-05-15,13074,156503.0,25359.0,13449.0,38352.0,39519.0,39818.0,6608.0,2.0,5.87,4235.0,4111.0,14513.0,2450.0,818.0,60956.0,14513.0,55492.0,2713.0,8840.0,357.0,2601.0,1714.0,818.0,29.0,4.5,45.7,8080.0,6196.0,9069.0,3728.0,9834.0,5470.0,3638.0,723.0,,
332,2022-05-15,13075,225469.0,33801.0,22206.0,51581.0,56209.0,61672.0,10589.0,1.9,5.81,4845.0,9509.0,40147.0,7324.0,1637.0,76286.0,40147.0,64219.0,4337.0,18140.0,1666.0,2734.0,4232.0,1637.0,2640.0,7.0,42.0,12447.0,11594.0,14238.0,5690.0,10584.0,6453.0,3797.0,734.0,,
333,2022-05-15,13076,208824.0,32977.0,15871.0,50240.0,55452.0,54292.0,11185.0,2.0,5.35,1934.0,8137.0,16495.0,4320.0,1323.0,79418.0,16495.0,66568.0,5269.0,16480.0,730.0,2418.0,1801.0,1323.0,544.0,5.4,54.0,16856.0,11486.0,11210.0,5951.0,13222.0,5048.0,3188.0,608.0,,
334,2022-05-15,14511,240078.0,37680.0,27696.0,58912.0,47477.0,68310.0,23451.0,1.8,5.41,5243.0,5365.0,70421.0,1216.0,461.0,69154.0,70421.0,73254.0,1184.0,3283.0,432.0,1905.0,599.0,461.0,321.0,10.9,18.5,6613.0,9634.0,5231.0,2128.0,5299.0,2711.0,1911.0,397.0,,
335,2022-05-15,14521,324874.0,51006.0,24978.0,73368.0,75332.0,100196.0,9391.0,2.0,4.65,4582.0,16150.0,28508.0,8245.0,675.0,130397.0,28508.0,112545.0,12464.0,24512.0,2888.0,3856.0,3039.0,675.0,70.0,11.8,46.1,28122.0,18211.0,11216.0,7865.0,11361.0,4265.0,2982.0,700.0,,
336,2022-05-15,14522,297712.0,46667.0,25059.0,67880.0,71189.0,86920.0,12065.0,2.0,5.07,4357.0,16353.0,24806.0,8951.0,1271.0,117302.0,24806.0,100773.0,8418.0,25708.0,2916.0,3865.0,5215.0,1271.0,67.0,10.7,44.9,29122.0,14646.0,9863.0,7181.0,11589.0,4138.0,2876.0,822.0,,
337,2022-05-15,14523,221459.0,32607.0,17447.0,49253.0,53627.0,68520.0,10242.0,1.9,4.54,4250.0,9178.0,23447.0,6917.0,678.0,91933.0,23447.0,78617.0,7806.0,18396.0,1708.0,2540.0,3173.0,678.0,42.0,12.8,43.0,22378.0,13195.0,7401.0,4844.0,7507.0,2509.0,1730.0,454.0,,
338,2022-05-15,14524,310249.0,46914.0,26584.0,70076.0,73950.0,92725.0,14319.0,1.9,5.02,2843.0,10623.0,39746.0,5163.0,651.0,128058.0,39746.0,110425.0,4945.0,23314.0,1748.0,3693.0,2527.0,651.0,32.0,12.8,39.9,24936.0,17183.0,8510.0,5744.0,10790.0,3961.0,2732.0,662.0,,
339,2022-05-15,14612,557782.0,96357.0,81173.0,157600.0,99709.0,122941.0,51915.0,1.9,6.99,5071.0,9166.0,158304.0,3226.0,308.0,143482.0,158304.0,143752.0,2498.0,7165.0,1474.0,4634.0,1390.0,308.0,24.0,4.0,16.8,14657.0,16263.0,7977.0,3961.0,10100.0,4665.0,3868.0,706.0,,
340,2022-05-15,14625,296168.0,48868.0,21750.0,69235.0,71949.0,84369.0,9461.0,2.0,5.15,3461.0,9957.0,36244.0,10020.0,756.0,100515.0,36244.0,73297.0,8008.0,27131.0,3586.0,5745.0,6111.0,756.0,68.0,8.0,48.4,21422.0,17681.0,12937.0,7849.0,12106.0,4441.0,4022.0,1306.0,,
341,2022-05-15,14626,247014.0,38129.0,19329.0,53499.0,60063.0,75993.0,14216.0,1.9,4.74,2836.0,11719.0,33207.0,12009.0,1379.0,86890.0,33207.0,73930.0,7259.0,18289.0,5322.0,2605.0,5959.0,1379.0,90.0,11.9,43.7,23718.0,13885.0,10680.0,6830.0,8697.0,2383.0,1713.0,456.0,,
342,2022-05-15,14627,240414.0,39557.0,17814.0,56272.0,58463.0,68306.0,9770.0,2.0,5.59,3193.0,7457.0,29962.0,6284.0,711.0,86134.0,29962.0,68184.0,4860.0,19490.0,2207.0,4306.0,3969.0,711.0,57.0,8.3,43.3,18764.0,12536.0,8331.0,4618.0,9032.0,4027.0,2972.0,702.0,,
343,2022-05-15,14628,244202.0,41500.0,18511.0,58664.0,56910.0,68617.0,8335.0,2.0,5.44,2531.0,8189.0,25049.0,6571.0,415.0,90726.0,25049.0,73316.0,7301.0,18239.0,2305.0,3544.0,3284.0,415.0,31.0,7.6,43.6,19023.0,11630.0,7660.0,4811.0,9714.0,4095.0,3144.0,758.0,,
344,2022-05-15,14713,598899.0,98213.0,97959.0,180005.0,102567.0,120150.0,69523.0,1.8,6.46,3152.0,15888.0,154139.0,2512.0,418.0,178792.0,154139.0,180640.0,2323.0,9352.0,1258.0,5009.0,1415.0,418.0,344.0,4.4,13.5,15171.0,17369.0,7088.0,4380.0,9799.0,5650.0,4459.0,910.0,,
345,2022-05-15,14729,259190.0,43124.0,18844.0,62459.0,64317.0,70445.0,9279.0,2.0,5.42,3623.0,10937.0,16752.0,7309.0,686.0,101184.0,16752.0,88774.0,4106.0,18530.0,1504.0,4858.0,5254.0,686.0,24.0,7.6,49.7,18265.0,13820.0,10642.0,6050.0,13353.0,5391.0,4218.0,1240.0,,
346,2022-05-15,14730,200090.0,32493.0,15713.0,48851.0,49853.0,53183.0,10485.0,2.0,5.3,2776.0,10048.0,14581.0,5824.0,477.0,74945.0,14581.0,61900.0,4362.0,18054.0,1153.0,3884.0,4152.0,477.0,89.0,7.5,48.9,13160.0,10417.0,9628.0,5826.0,9203.0,3497.0,3035.0,969.0,,
347,2022-05-15,15002,226586.0,36586.0,34334.0,55919.0,43375.0,56380.0,25381.0,1.7,5.91,3292.0,12098.0,64592.0,1288.0,1015.0,61542.0,64592.0,72234.0,1059.0,2503.0,286.0,1345.0,749.0,1015.0,43.0,7.7,16.8,6023.0,8698.0,5615.0,2327.0,3171.0,2676.0,1600.0,281.0,,
348,2022-05-15,15081,81159.0,12675.0,6507.0,18750.0,21979.0,21245.0,3214.0,2.0,4.8,457.0,3438.0,8357.0,2687.0,673.0,29188.0,8357.0,25409.0,3319.0,4531.0,415.0,906.0,1125.0,673.0,59.0,8.5,56.5,8409.0,5691.0,4339.0,2295.0,4177.0,1612.0,978.0,250.0,,
349,2022-05-15,15082,154059.0,21800.0,12110.0,35491.0,39648.0,45006.0,7398.0,1.9,5.22,1792.0,8965.0,19487.0,4704.0,1202.0,55392.0,19487.0,47173.0,2074.0,15418.0,1154.0,2195.0,2812.0,1202.0,27.0,10.0,49.9,11921.0,15514.0,8389.0,3124.0,5250.0,2267.0,1581.0,414.0,,
350,2022-05-15,15083,168411.0,26977.0,12647.0,41664.0,44076.0,43051.0,6437.0,2.0,5.18,1802.0,7511.0,10523.0,4105.0,1209.0,66035.0,10523.0,59914.0,2571.0,10832.0,776.0,2386.0,2809.0,1209.0,171.0,7.8,58.1,15720.0,10007.0,7331.0,4365.0,10711.0,4306.0,2985.0,725.0,,
351,2022-05-15,15084,174746.0,25624.0,13722.0,39868.0,44342.0,51190.0,10383.0,1.9,5.07,1738.0,7378.0,21098.0,4570.0,1539.0,65715.0,21098.0,47864.0,3366.0,22179.0,1264.0,2170.0,2518.0,1539.0,47.0,10.8,47.3,15883.0,10380.0,8787.0,4608.0,5259.0,1999.0,1551.0,359.0,,
352,2022-05-15,15085,207617.0,28870.0,16762.0,46735.0,53170.0,62079.0,6389.0,1.9,5.23,1340.0,14876.0,19674.0,4781.0,1197.0,81519.0,19674.0,79462.0,3381.0,14674.0,892.0,1912.0,2183.0,1197.0,14.0,9.2,47.2,22468.0,11011.0,9295.0,5719.0,7915.0,3636.0,2399.0,504.0,,
353,2022-05-15,15086,88710.0,13592.0,6523.0,20654.0,23596.0,24340.0,3789.0,2.0,5.11,601.0,3765.0,8258.0,2628.0,728.0,33559.0,8258.0,29493.0,1667.0,5893.0,444.0,1270.0,1769.0,728.0,21.0,8.5,55.5,7185.0,6361.0,4810.0,2485.0,5551.0,1889.0,1339.0,402.0,,
354,2022-05-15,15087,131514.0,18063.0,9782.0,28472.0,34188.0,41012.0,4232.0,1.9,5.07,1690.0,8025.0,13855.0,5993.0,1260.0,44994.0,13855.0,35818.0,3511.0,16564.0,1208.0,1219.0,2350.0,1260.0,28.0,9.3,55.5,14555.0,9071.0,9797.0,4424.0,4208.0,1802.0,897.0,249.0,,
355,2022-05-15,15088,181788.0,28509.0,14148.0,43919.0,46200.0,49008.0,7288.0,2.0,5.33,1340.0,7121.0,22103.0,4705.0,1377.0,62812.0,22103.0,42116.0,2277.0,24651.0,1044.0,3023.0,2746.0,1377.0,118.0,7.5,54.2,12410.0,12595.0,10411.0,3785.0,10774.0,3626.0,2329.0,657.0,,
356,2022-05-15,15089,184199.0,26691.0,15049.0,41303.0,47611.0,53541.0,7959.0,1.9,4.99,1603.0,11182.0,25240.0,5095.0,1474.0,66520.0,25240.0,65109.0,1733.0,12092.0,1483.0,1539.0,2376.0,1474.0,63.0,10.5,46.1,18504.0,13589.0,9080.0,4198.0,6537.0,2753.0,1549.0,392.0,,
357,2022-05-15,15090,107250.0,16280.0,8852.0,23799.0,28859.0,29460.0,4025.0,1.9,5.01,648.0,4304.0,17847.0,3879.0,818.0,37019.0,17847.0,31496.0,2979.0,6803.0,766.0,1171.0,2536.0,818.0,98.0,10.4,48.4,10945.0,7250.0,5454.0,2953.0,5121.0,1978.0,1261.0,312.0,,
358,2022-05-15,15091,122949.0,17862.0,8907.0,27323.0,31933.0,36920.0,5245.0,1.9,5.07,981.0,5184.0,14683.0,4213.0,859.0,44667.0,14683.0,32660.0,2908.0,14220.0,855.0,1627.0,2768.0,859.0,10.0,7.8,54.7,9965.0,13137.0,6846.0,3656.0,4319.0,1792.0,1157.0,277.0,,
359,2022-05-15,16051,218200.0,35005.0,29745.0,58286.0,44917.0,50246.0,22191.0,1.9,6.48,2828.0,10941.0,49146.0,1221.0,503.0,56202.0,49146.0,62982.0,805.0,4221.0,324.0,1962.0,826.0,503.0,74.0,4.3,22.2,6302.0,6489.0,4627.0,2553.0,5610.0,3136.0,2063.0,501.0,,
360,2022-05-15,16052,93120.0,14022.0,8961.0,21041.0,21380.0,27713.0,8383.0,1.8,5.13,604.0,3005.0,24097.0,1029.0,589.0,30095.0,24097.0,29729.0,613.0,3010.0,360.0,580.0,426.0,589.0,11.0,11.3,23.1,4010.0,3111.0,2921.0,1345.0,2336.0,1187.0,594.0,117.0,,
